RAS2D_TS_Name,Datetime,Concentration
Flow_TS_IJ202_336_multi,4/30/2010 17:00,0
Flow_TS_IJ202_336_multi,4/30/2010 18:00,0
Flow_TS_IJ202_336_multi,4/30/2010 19:00,0
Flow_TS_IJ202_336_multi,4/30/2010 20:00,0
Flow_TS_IJ202_336_multi,4/30/2010 21:00,0
Flow_TS_IJ202_336_multi,4/30/2010 22:00,0
Flow_TS_IJ202_336_multi,4/30/2010 23:00,0
Flow_TS_IJ202_336_multi,5/1/2010 0:00,0
Flow_TS_IJ202_336_multi,5/1/2010 1:00,0
Flow_TS_IJ202_336_multi,5/1/2010 2:00,0
Flow_TS_IJ202_336_multi,5/1/2010 3:00,0
Flow_TS_IJ202_336_multi,5/1/2010 4:00,0
Flow_TS_IJ202_336_multi,5/1/2010 5:00,0
Flow_TS_IJ202_336_multi,5/1/2010 6:00,0
Flow_TS_IJ202_336_multi,5/1/2010 7:00,0
Flow_TS_IJ202_336_multi,5/1/2010 8:00,0
Flow_TS_IJ202_336_multi,5/1/2010 9:00,0
Flow_TS_IJ202_336_multi,5/1/2010 10:00,0
Flow_TS_IJ202_336_multi,5/1/2010 11:00,0
Flow_TS_IJ202_336_multi,5/1/2010 12:00,0
Flow_TS_IJ202_336_multi,5/1/2010 13:00,0
Flow_TS_IJ202_336_multi,5/1/2010 14:00,0
Flow_TS_IJ202_336_multi,5/1/2010 15:00,0
Flow_TS_IJ202_336_multi,5/1/2010 16:00,0
Flow_TS_IJ202_336_multi,5/1/2010 17:00,0
Flow_TS_IJ202_336_multi,5/1/2010 18:00,0
Flow_TS_IJ202_336_multi,5/1/2010 19:00,0
Flow_TS_IJ202_336_multi,5/1/2010 20:00,0
Flow_TS_IJ202_336_multi,5/1/2010 21:00,0
Flow_TS_IJ202_336_multi,5/1/2010 22:00,0
Flow_TS_IJ202_336_multi,5/1/2010 23:00,0
Flow_TS_IJ202_336_multi,5/2/2010 0:00,0
Flow_TS_IJ202_336_multi,5/2/2010 1:00,0
Flow_TS_IJ202_336_multi,5/2/2010 2:00,0
Flow_TS_IJ202_336_multi,5/2/2010 3:00,0
Flow_TS_IJ202_336_multi,5/2/2010 4:00,0
Flow_TS_IJ202_336_multi,5/2/2010 5:00,0
Flow_TS_IJ202_336_multi,5/2/2010 6:00,0
Flow_TS_IJ202_336_multi,5/2/2010 7:00,0
Flow_TS_IJ202_336_multi,5/2/2010 8:00,0
Flow_TS_IJ202_336_multi,5/2/2010 9:00,0
Flow_TS_IJ202_336_multi,5/2/2010 10:00,846000
Flow_TS_IJ202_336_multi,5/2/2010 11:00,846000
Flow_TS_IJ202_336_multi,5/2/2010 12:00,846000
Flow_TS_IJ202_336_multi,5/2/2010 13:00,846000
Flow_TS_IJ202_336_multi,5/2/2010 14:00,846000
Flow_TS_IJ202_336_multi,5/2/2010 15:00,846000
Flow_TS_IJ202_336_multi,5/2/2010 16:00,846000
Flow_TS_IJ202_336_multi,5/2/2010 17:00,0
Flow_TS_IJ202_336_multi,5/2/2010 18:00,0
Flow_TS_IJ202_336_multi,5/2/2010 19:00,0
Flow_TS_IJ202_336_multi,5/2/2010 20:00,0
Flow_TS_IJ202_336_multi,5/2/2010 21:00,0
Flow_TS_IJ202_336_multi,5/2/2010 22:00,0
Flow_TS_IJ202_336_multi,5/2/2010 23:00,0
Flow_TS_IJ202_336_multi,5/3/2010 0:00,0
Flow_TS_IJ202_336_multi,5/3/2010 1:00,0
Flow_TS_IJ202_336_multi,5/3/2010 2:00,0
Flow_TS_IJ202_336_multi,5/3/2010 3:00,0
Flow_TS_IJ202_336_multi,5/3/2010 4:00,0
Flow_TS_IJ202_336_multi,5/3/2010 5:00,0
Flow_TS_IJ202_336_multi,5/3/2010 6:00,0
Flow_TS_IJ202_336_multi,5/3/2010 7:00,0
Flow_TS_IJ202_336_multi,5/3/2010 8:00,0
Flow_TS_IJ202_336_multi,5/3/2010 9:00,0
Flow_TS_IJ202_336_multi,5/3/2010 10:00,0
Flow_TS_IJ202_336_multi,5/3/2010 11:00,0
Flow_TS_IJ202_336_multi,5/3/2010 12:00,0
Flow_TS_IJ202_336_multi,5/3/2010 13:00,0
Flow_TS_IJ202_336_multi,5/3/2010 14:00,0
Flow_TS_IJ202_336_multi,5/3/2010 15:00,0
Flow_TS_IJ202_336_multi,5/3/2010 16:00,0
Flow_TS_IJ202_336_multi,5/3/2010 17:00,0
Flow_TS_IJ202_336_multi,5/3/2010 18:00,0
Flow_TS_IJ202_336_multi,5/3/2010 19:00,0
Flow_TS_IJ202_336_multi,5/3/2010 20:00,0
Flow_TS_IJ202_336_multi,5/3/2010 21:00,0
Flow_TS_IJ202_336_multi,5/3/2010 22:00,0
Flow_TS_IJ202_336_multi,5/3/2010 23:00,0
Flow_TS_IJ202_336_multi,5/4/2010 0:00,0
Flow_TS_IJ202_336_multi,5/4/2010 1:00,0
Flow_TS_IJ202_336_multi,5/4/2010 2:00,0
Flow_TS_IJ202_336_multi,5/4/2010 3:00,0
Flow_TS_IJ202_336_multi,5/4/2010 4:00,0
Flow_TS_IJ202_336_multi,5/4/2010 5:00,0
Flow_TS_IJ202_336_multi,5/4/2010 6:00,0
Flow_TS_IJ202_336_multi,5/4/2010 7:00,0
Flow_TS_IJ202_336_multi,5/4/2010 8:00,0
Flow_TS_IJ202_336_multi,5/4/2010 9:00,0
Flow_TS_IJ202_336_multi,5/4/2010 10:00,0
Flow_TS_IJ202_336_multi,5/4/2010 11:00,0
Flow_TS_IJ202_336_multi,5/4/2010 12:00,0
Flow_TS_IJ202_336_multi,5/4/2010 13:00,0
Flow_TS_IJ202_336_multi,5/4/2010 14:00,0
Flow_TS_IJ202_336_multi,5/4/2010 15:00,0
Flow_TS_IJ202_336_multi,5/4/2010 16:00,0
Flow_TS_IJ202_336_multi,5/4/2010 17:00,0
Flow_TS_IJ202_336_multi,5/4/2010 18:00,0
Flow_TS_IJ202_336_multi,5/4/2010 19:00,0
Flow_TS_IJ202_336_multi,5/4/2010 20:00,0
Flow_TS_IJ202_336_multi,5/4/2010 21:00,0
Flow_TS_IJ202_336_multi,5/4/2010 22:00,0
Flow_TS_IJ202_336_multi,5/4/2010 23:00,0
Flow_TS_IJ202_336_multi,5/5/2010 0:00,0
Flow_TS_IJ202_336_multi,5/5/2010 1:00,0
Flow_TS_IJ202_336_multi,5/5/2010 2:00,0
Flow_TS_IJ202_336_multi,5/5/2010 3:00,0
Flow_TS_IJ202_336_multi,5/5/2010 4:00,0
Flow_TS_IJ202_336_multi,5/5/2010 5:00,0
Flow_TS_IJ202_336_multi,5/5/2010 6:00,0
Flow_TS_IJ202_336_multi,5/5/2010 7:00,0
Flow_TS_IJ202_336_multi,5/5/2010 8:00,0
Flow_TS_IJ202_336_multi,5/5/2010 9:00,0
Flow_TS_IJ202_336_multi,5/5/2010 10:00,0
Flow_TS_IJ202_336_multi,5/5/2010 11:00,0
Flow_TS_IJ202_336_multi,5/5/2010 12:00,0
Flow_TS_IJ202_336_multi,5/5/2010 13:00,0
Flow_TS_IJ202_336_multi,5/5/2010 14:00,0
Flow_TS_IJ202_336_multi,5/5/2010 15:00,0
Flow_TS_IJ202_336_multi,5/5/2010 16:00,0
Flow_TS_IJ202_336_multi,5/5/2010 17:00,0
Flow_TS_IJ202_336_multi,5/5/2010 18:00,0
Flow_TS_IJ202_336_multi,5/5/2010 19:00,0
Flow_TS_IJ202_336_multi,5/5/2010 20:00,0
Flow_TS_IJ202_336_multi,5/5/2010 21:00,0
Flow_TS_IJ202_336_multi,5/5/2010 22:00,0
Flow_TS_IJ202_336_multi,5/5/2010 23:00,0
Flow_TS_IJ202_336_multi,5/6/2010 0:00,0
Flow_TS_IJ202_336_multi,5/6/2010 1:00,0
Flow_TS_IJ202_336_multi,5/6/2010 2:00,0
Flow_TS_IJ202_336_multi,5/6/2010 3:00,0
Flow_TS_IJ202_336_multi,5/6/2010 4:00,0
Flow_TS_IJ202_336_multi,5/6/2010 5:00,0
Flow_TS_IJ202_336_multi,5/6/2010 6:00,0
Flow_TS_IJ202_336_multi,5/6/2010 7:00,0
Flow_TS_IJ202_336_multi,5/6/2010 8:00,0
Flow_TS_IJ202_336_multi,5/6/2010 9:00,0
Flow_TS_IJ202_336_multi,5/6/2010 10:00,0
Flow_TS_IJ202_336_multi,5/6/2010 11:00,0
Flow_TS_IJ202_336_multi,5/6/2010 12:00,0
Flow_TS_IJ202_336_multi,5/6/2010 13:00,0
Flow_TS_IJ202_336_multi,5/6/2010 14:00,0
Flow_TS_IJ202_336_multi,5/6/2010 15:00,0
Flow_TS_IJ202_336_multi,5/6/2010 16:00,0
Flow_TS_IJ202_336_multi,5/6/2010 17:00,0
Flow_TS_IJ202_336_multi,5/6/2010 18:00,0
Flow_TS_IJ202_336_multi,5/6/2010 19:00,0
Flow_TS_IJ202_336_multi,5/6/2010 20:00,0
Flow_TS_IJ202_336_multi,5/6/2010 21:00,0
Flow_TS_IJ202_336_multi,5/6/2010 22:00,0
Flow_TS_IJ202_336_multi,5/6/2010 23:00,0
Flow_TS_IJ202_336_multi,5/7/2010 0:00,0
Flow_TS_IJ202_336_multi,5/7/2010 1:00,0
Flow_TS_IJ202_336_multi,5/7/2010 2:00,0
Flow_TS_IJ202_336_multi,5/7/2010 3:00,0
Flow_TS_IJ202_336_multi,5/7/2010 4:00,0
Flow_TS_IJ202_336_multi,5/7/2010 5:00,0
Flow_TS_IJ202_336_multi,5/7/2010 6:00,0
Flow_TS_IJ202_336_multi,5/7/2010 7:00,0
Flow_TS_IJ202_336_multi,5/7/2010 8:00,0
Flow_TS_IJ202_336_multi,5/7/2010 9:00,0
Flow_TS_IJ202_336_multi,5/7/2010 10:00,0
Flow_TS_IJ202_336_multi,5/7/2010 11:00,0
Flow_TS_IJ202_336_multi,5/7/2010 12:00,0
Flow_TS_IJ202_336_multi,5/7/2010 13:00,0
Flow_TS_IJ202_336_multi,5/7/2010 14:00,0
Flow_TS_IJ202_336_multi,5/7/2010 15:00,0
Flow_TS_IJ202_336_multi,5/7/2010 16:00,0
Flow_TS_IJ202_336_multi,5/7/2010 17:00,0
Flow_TS_IJ202_336_multi,5/7/2010 18:00,0
Flow_TS_IJ202_336_multi,5/7/2010 19:00,0
Flow_TS_IJ202_336_multi,5/7/2010 20:00,0
Flow_TS_IJ202_336_multi,5/7/2010 21:00,0
Flow_TS_IJ202_336_multi,5/7/2010 22:00,0
Flow_TS_IJ202_336_multi,5/7/2010 23:00,0
Flow_TS_IJ202_336_multi,5/8/2010 0:00,0
Flow_TS_IJ202_336_multi,5/8/2010 1:00,0
Flow_TS_IJ202_336_multi,5/8/2010 2:00,0
Flow_TS_IJ202_336_multi,5/8/2010 3:00,0
Flow_TS_IJ202_336_multi,5/8/2010 4:00,0
Flow_TS_IJ202_336_multi,5/8/2010 5:00,0
Flow_TS_IJ202_336_multi,5/8/2010 6:00,0
Flow_TS_IJ202_336_multi,5/8/2010 7:00,0
Flow_TS_IJ202_336_multi,5/8/2010 8:00,0
Flow_TS_IJ202_336_multi,5/8/2010 9:00,0
Flow_TS_IJ202_336_multi,5/8/2010 10:00,0
Flow_TS_IJ202_336_multi,5/8/2010 11:00,0
Flow_TS_IJ202_336_multi,5/8/2010 12:00,0
Flow_TS_IJ202_336_multi,5/8/2010 13:00,0
Flow_TS_IJ202_336_multi,5/8/2010 14:00,0
Flow_TS_IJ202_336_multi,5/8/2010 15:00,0
Flow_TS_IJ202_336_multi,5/8/2010 16:00,0
Flow_TS_IJ202_336_multi,5/8/2010 17:00,0
Flow_TS_IJ202_336_multi,5/8/2010 18:00,0
Flow_TS_IJ202_336_multi,5/8/2010 19:00,0
Flow_TS_IJ202_336_multi,5/8/2010 20:00,0
Flow_TS_IJ202_336_multi,5/8/2010 21:00,0
Flow_TS_IJ202_336_multi,5/8/2010 22:00,0
Flow_TS_IJ202_336_multi,5/8/2010 23:00,0
Flow_TS_IJ202_336_multi,5/9/2010 0:00,0
Flow_TS_IJ202_336_multi,5/9/2010 1:00,0
Flow_TS_IJ202_336_multi,5/9/2010 2:00,0
Flow_TS_IJ202_336_multi,5/9/2010 3:00,0
Flow_TS_IJ202_336_multi,5/9/2010 4:00,0
Flow_TS_IJ202_336_multi,5/9/2010 5:00,0
Flow_TS_IJ202_336_multi,5/9/2010 6:00,0
Flow_TS_IJ202_336_multi,5/9/2010 7:00,0
Flow_TS_IJ202_336_multi,5/9/2010 8:00,0
Flow_TS_IJ202_336_multi,5/9/2010 9:00,0
Flow_TS_IJ202_336_multi,5/9/2010 10:00,0
Flow_TS_IJ202_336_multi,5/9/2010 11:00,0
Flow_TS_IJ202_336_multi,5/9/2010 12:00,0
Flow_TS_IJ202_336_multi,5/9/2010 13:00,0
Flow_TS_IJ202_336_multi,5/9/2010 14:00,0
Flow_TS_IJ202_336_multi,5/9/2010 15:00,0
Flow_TS_IJ202_336_multi,5/9/2010 16:00,0
Flow_TS_IJ202_336_multi,5/9/2010 17:00,0
Flow_TS_IJ202_336_multi,5/9/2010 18:00,0
Flow_TS_IJ202_336_multi,5/9/2010 19:00,0
Flow_TS_IJ202_336_multi,5/9/2010 20:00,0
Flow_TS_IJ202_336_multi,5/9/2010 21:00,0
Flow_TS_IJ202_336_multi,5/9/2010 22:00,0
Flow_TS_IJ202_336_multi,5/9/2010 23:00,0
Flow_TS_IJ202_336_multi,5/10/2010 0:00,0
Flow_TS_IJ202_336_multi,5/10/2010 1:00,0
Flow_TS_IJ202_336_multi,5/10/2010 2:00,0
Flow_TS_IJ202_336_multi,5/10/2010 3:00,0
Flow_TS_IJ202_336_multi,5/10/2010 4:00,0
Flow_TS_IJ202_336_multi,5/10/2010 5:00,0
Flow_TS_IJ202_336_multi,5/10/2010 6:00,0
Flow_TS_IJ202_336_multi,5/10/2010 7:00,0
Flow_TS_IJ202_336_multi,5/10/2010 8:00,0
Flow_TS_IJ202_336_multi,5/10/2010 9:00,0
Flow_TS_IJ202_336_multi,5/10/2010 10:00,0
Flow_TS_IJ202_336_multi,5/10/2010 11:00,0
Flow_TS_IJ202_336_multi,5/10/2010 12:00,0
Flow_TS_IJ202_336_multi,5/10/2010 13:00,0
Flow_TS_IJ202_336_multi,5/10/2010 14:00,0
Flow_TS_IJ202_336_multi,5/10/2010 15:00,0
Flow_TS_IJ202_336_multi,5/10/2010 16:00,0
Flow_TS_IJ202_336_multi,5/10/2010 17:00,0
Flow_TS_IJ202_336_multi,5/10/2010 18:00,0
Flow_TS_IJ202_336_multi,5/10/2010 19:00,0
Flow_TS_IJ202_336_multi,5/10/2010 20:00,0
Flow_TS_IJ202_336_multi,5/10/2010 21:00,0
Flow_TS_IJ202_336_multi,5/10/2010 22:00,0
Flow_TS_IJ202_336_multi,5/10/2010 23:00,0
Flow_TS_IJ202_336_multi,5/11/2010 0:00,0
Flow_TS_IJ202_336_multi,5/11/2010 1:00,0
Flow_TS_IJ202_336_multi,5/11/2010 2:00,0
Flow_TS_IJ202_336_multi,5/11/2010 3:00,0
Flow_TS_IJ202_336_multi,5/11/2010 4:00,0
Flow_TS_IJ202_336_multi,5/11/2010 5:00,0
Flow_TS_IJ202_336_multi,5/11/2010 6:00,0
Flow_TS_IJ202_336_multi,5/11/2010 7:00,0
Flow_TS_IJ202_336_multi,5/11/2010 8:00,0
Flow_TS_IJ202_336_multi,5/11/2010 9:00,0
Flow_TS_IJ202_336_multi,5/11/2010 10:00,0
Flow_TS_IJ202_336_multi,5/11/2010 11:00,0
Flow_TS_IJ202_336_multi,5/11/2010 12:00,0
Flow_TS_IJ202_336_multi,5/11/2010 13:00,0
Flow_TS_IJ202_336_multi,5/11/2010 14:00,0
Flow_TS_IJ202_336_multi,5/11/2010 15:00,0
Flow_TS_IJ202_336_multi,5/11/2010 16:00,0
Flow_TS_IJ202_336_multi,5/11/2010 17:00,0
Flow_TS_IJ202_336_multi,5/11/2010 18:00,0
Flow_TS_IJ202_336_multi,5/11/2010 19:00,0
Flow_TS_IJ202_336_multi,5/11/2010 20:00,0
Flow_TS_IJ202_336_multi,5/11/2010 21:00,0
Flow_TS_IJ202_336_multi,5/11/2010 22:00,0
Flow_TS_IJ202_336_multi,5/11/2010 23:00,0
Flow_TS_IJ202_336_multi,5/12/2010 0:00,0
Flow_TS_IJ202_336_multi,5/12/2010 1:00,0
Flow_TS_IJ202_336_multi,5/12/2010 2:00,0
Flow_TS_IJ202_336_multi,5/12/2010 3:00,0
Flow_TS_IJ202_336_multi,5/12/2010 4:00,0
Flow_TS_IJ202_336_multi,5/12/2010 5:00,0
Flow_TS_IJ202_336_multi,5/12/2010 6:00,0
Flow_TS_IJ202_336_multi,5/12/2010 7:00,0
Flow_TS_IJ202_336_multi,5/12/2010 8:00,0
Flow_TS_IJ202_336_multi,5/12/2010 9:00,0
Flow_TS_IJ202_336_multi,5/12/2010 10:00,846000
Flow_TS_IJ202_336_multi,5/12/2010 11:00,846000
Flow_TS_IJ202_336_multi,5/12/2010 12:00,846000
Flow_TS_IJ202_336_multi,5/12/2010 13:00,846000
Flow_TS_IJ202_336_multi,5/12/2010 14:00,846000
Flow_TS_IJ202_336_multi,5/12/2010 15:00,0
Flow_TS_IJ202_336_multi,5/12/2010 16:00,0
Flow_TS_IJ202_336_multi,5/12/2010 17:00,0
Flow_TS_IJ202_336_multi,5/12/2010 18:00,0
Flow_TS_IJ202_336_multi,5/12/2010 19:00,0
Flow_TS_IJ202_336_multi,5/12/2010 20:00,0
Flow_TS_IJ202_336_multi,5/12/2010 21:00,0
Flow_TS_IJ202_336_multi,5/12/2010 22:00,0
Flow_TS_IJ202_336_multi,5/12/2010 23:00,0
Flow_TS_IJ202_336_multi,5/13/2010 0:00,0
Flow_TS_IJ202_336_multi,5/13/2010 1:00,0
Flow_TS_IJ202_336_multi,5/13/2010 2:00,0
Flow_TS_IJ202_336_multi,5/13/2010 3:00,0
Flow_TS_IJ202_336_multi,5/13/2010 4:00,0
Flow_TS_IJ202_336_multi,5/13/2010 5:00,0
Flow_TS_IJ202_336_multi,5/13/2010 6:00,0
Flow_TS_IJ202_336_multi,5/13/2010 7:00,0
Flow_TS_IJ202_336_multi,5/13/2010 8:00,0
Flow_TS_IJ202_336_multi,5/13/2010 9:00,0
Flow_TS_IJ202_336_multi,5/13/2010 10:00,0
Flow_TS_IJ202_336_multi,5/13/2010 11:00,0
Flow_TS_IJ202_336_multi,5/13/2010 12:00,0
Flow_TS_IJ202_336_multi,5/13/2010 13:00,0
Flow_TS_IJ202_336_multi,5/13/2010 14:00,0
Flow_TS_IJ202_336_multi,5/13/2010 15:00,0
Flow_TS_IJ202_336_multi,5/13/2010 16:00,0
Flow_TS_IJ202_336_multi,5/13/2010 17:00,0
Flow_TS_IJ202_336_multi,5/13/2010 18:00,0
Flow_TS_IJ202_336_multi,5/13/2010 19:00,0
Flow_TS_IJ202_336_multi,5/13/2010 20:00,0
Flow_TS_IJ202_336_multi,5/13/2010 21:00,0
Flow_TS_IJ202_336_multi,5/13/2010 22:00,0
Flow_TS_IJ202_336_multi,5/13/2010 23:00,0
Flow_TS_IJ202_336_multi,5/14/2010 0:00,0
Flow_TS_IJ202_336_multi,5/14/2010 1:00,0
Flow_TS_IJ202_336_multi,5/14/2010 2:00,0
Flow_TS_IJ202_336_multi,5/14/2010 3:00,0
Flow_TS_IJ202_336_multi,5/14/2010 4:00,0
Flow_TS_IJ202_336_multi,5/14/2010 5:00,0
Flow_TS_IJ202_336_multi,5/14/2010 6:00,0
Flow_TS_IJ202_336_multi,5/14/2010 7:00,0
Flow_TS_IJ202_336_multi,5/14/2010 8:00,0
Flow_TS_IJ202_336_multi,5/14/2010 9:00,0
Flow_TS_IJ202_336_multi,5/14/2010 10:00,0
Flow_TS_IJ202_336_multi,5/14/2010 11:00,0
Flow_TS_IJ202_336_multi,5/14/2010 12:00,0
Flow_TS_IJ202_336_multi,5/14/2010 13:00,0
Flow_TS_IJ202_336_multi,5/14/2010 14:00,0
Flow_TS_IJ202_336_multi,5/14/2010 15:00,0
Flow_TS_IJ202_336_multi,5/14/2010 16:00,0
Flow_TS_IJ202_336_multi,5/14/2010 17:00,0
Flow_TS_IJ202_336_multi,5/14/2010 18:00,0
Flow_TS_IJ202_336_multi,5/14/2010 19:00,0
Flow_TS_IJ202_336_multi,5/14/2010 20:00,0
Flow_TS_IJ202_336_multi,5/14/2010 21:00,0
Flow_TS_IJ202_336_multi,5/14/2010 22:00,0
Flow_TS_IJ202_336_multi,5/14/2010 23:00,0
Flow_TS_IJ202_336_multi,5/15/2010 0:00,0
Flow_TS_IJ202_336_multi,5/15/2010 1:00,0
Flow_TS_IJ202_336_multi,5/15/2010 2:00,0
Flow_TS_IJ202_336_multi,5/15/2010 3:00,0
Flow_TS_IJ202_336_multi,5/15/2010 4:00,0
Flow_TS_IJ202_336_multi,5/15/2010 5:00,0
Flow_TS_IJ202_336_multi,5/15/2010 6:00,0
Flow_TS_IJ202_336_multi,5/15/2010 7:00,0
Flow_TS_IJ202_336_multi,5/15/2010 8:00,0
Flow_TS_IJ202_336_multi,5/15/2010 9:00,0
Flow_TS_IJ202_336_multi,5/15/2010 10:00,0
Flow_TS_IJ202_336_multi,5/15/2010 11:00,0
Flow_TS_IJ202_336_multi,5/15/2010 12:00,0
Flow_TS_IJ202_336_multi,5/15/2010 13:00,0
Flow_TS_IJ202_336_multi,5/15/2010 14:00,0
Flow_TS_IJ202_336_multi,5/15/2010 15:00,0
Flow_TS_IJ202_336_multi,5/15/2010 16:00,0
Flow_TS_IJ202_336_multi,5/15/2010 17:00,0
Flow_TS_IJ202_336_multi,5/15/2010 18:00,0
Flow_TS_IJ202_336_multi,5/15/2010 19:00,0
Flow_TS_IJ202_336_multi,5/15/2010 20:00,0
Flow_TS_IJ202_336_multi,5/15/2010 21:00,0
Flow_TS_IJ202_336_multi,5/15/2010 22:00,0
Flow_TS_IJ202_336_multi,5/15/2010 23:00,0
Flow_TS_IJ202_336_multi,5/16/2010 0:00,0
Flow_TS_IJ202_336_multi,5/16/2010 1:00,0
Flow_TS_IJ202_336_multi,5/16/2010 2:00,0
Flow_TS_IJ202_336_multi,5/16/2010 3:00,0
Flow_TS_IJ202_336_multi,5/16/2010 4:00,0
Flow_TS_IJ202_336_multi,5/16/2010 5:00,0
Flow_TS_IJ202_336_multi,5/16/2010 6:00,0
Flow_TS_IJ202_336_multi,5/16/2010 7:00,0
Flow_TS_IJ202_336_multi,5/16/2010 8:00,0
Flow_TS_IJ202_336_multi,5/16/2010 9:00,0
Flow_TS_IJ202_336_multi,5/16/2010 10:00,0
Flow_TS_IJ202_336_multi,5/16/2010 11:00,0
Flow_TS_IJ202_336_multi,5/16/2010 12:00,0
Flow_TS_IJ202_336_multi,5/16/2010 13:00,0
Flow_TS_IJ202_336_multi,5/16/2010 14:00,0
Flow_TS_IJ202_336_multi,5/16/2010 15:00,0
Flow_TS_IJ202_336_multi,5/16/2010 16:00,0
Flow_TS_IJ202_336_multi,5/16/2010 17:00,0
Flow_TS_IJ202_336_multi,5/16/2010 18:00,0
Flow_TS_IJ202_336_multi,5/16/2010 19:00,0
Flow_TS_IJ202_336_multi,5/16/2010 20:00,0
Flow_TS_IJ202_336_multi,5/16/2010 21:00,0
Flow_TS_IJ202_336_multi,5/16/2010 22:00,0
Flow_TS_IJ202_336_multi,5/16/2010 23:00,0
Flow_TS_IJ202_336_multi,5/17/2010 0:00,0
Flow_TS_IJ202_336_multi,5/17/2010 1:00,0
Flow_TS_IJ202_336_multi,5/17/2010 2:00,0
Flow_TS_IJ202_336_multi,5/17/2010 3:00,0
Flow_TS_IJ202_336_multi,5/17/2010 4:00,0
Flow_TS_IJ202_336_multi,5/17/2010 5:00,0
Flow_TS_IJ202_336_multi,5/17/2010 6:00,0
Flow_TS_IJ202_336_multi,5/17/2010 7:00,0
Flow_TS_IJ202_336_multi,5/17/2010 8:00,0
Flow_TS_IJ202_336_multi,5/17/2010 9:00,0
Flow_TS_IJ202_336_multi,5/17/2010 10:00,0
Flow_TS_IJ202_336_multi,5/17/2010 11:00,0
Flow_TS_IJ202_336_multi,5/17/2010 12:00,0
Flow_TS_IJ202_336_multi,5/17/2010 13:00,0
Flow_TS_IJ202_336_multi,5/17/2010 14:00,0
Flow_TS_IJ202_336_multi,5/17/2010 15:00,0
Flow_TS_IJ202_336_multi,5/17/2010 16:00,0
Flow_TS_IJ202_336_multi,5/17/2010 17:00,0
Flow_TS_IJ202_336_multi,5/17/2010 18:00,0
Flow_TS_IJ202_336_multi,5/17/2010 19:00,0
Flow_TS_IJ202_336_multi,5/17/2010 20:00,0
Flow_TS_IJ202_336_multi,5/17/2010 21:00,0
Flow_TS_IJ202_336_multi,5/17/2010 22:00,0
Flow_TS_IJ202_336_multi,5/17/2010 23:00,0
Flow_TS_IJ202_336_multi,5/18/2010 0:00,0
Flow_TS_IJ202_336_multi,5/18/2010 1:00,0
Flow_TS_IJ202_336_multi,5/18/2010 2:00,0
Flow_TS_IJ202_336_multi,5/18/2010 3:00,0
Flow_TS_IJ202_336_multi,5/18/2010 4:00,0
Flow_TS_IJ202_336_multi,5/18/2010 5:00,0
Flow_TS_IJ202_336_multi,5/18/2010 6:00,0
Flow_TS_IJ202_336_multi,5/18/2010 7:00,0
Flow_TS_IJ202_336_multi,5/18/2010 8:00,0
Flow_TS_IJ202_336_multi,5/18/2010 9:00,0
Flow_TS_IJ202_336_multi,5/18/2010 10:00,0
Flow_TS_IJ202_336_multi,5/18/2010 11:00,0
Flow_TS_IJ202_336_multi,5/18/2010 12:00,0
Flow_TS_IJ202_336_multi,5/18/2010 13:00,0
Flow_TS_IJ202_336_multi,5/18/2010 14:00,0
Flow_TS_IJ202_336_multi,5/18/2010 15:00,0
Flow_TS_IJ202_336_multi,5/18/2010 16:00,0
Flow_TS_IJ202_336_multi,5/18/2010 17:00,0
Flow_TS_IJ202_336_multi,5/18/2010 18:00,0
Flow_TS_IJ202_336_multi,5/18/2010 19:00,0
Flow_TS_IJ202_336_multi,5/18/2010 20:00,0
Flow_TS_IJ202_336_multi,5/18/2010 21:00,0
Flow_TS_IJ202_336_multi,5/18/2010 22:00,0
Flow_TS_IJ202_336_multi,5/18/2010 23:00,0
Flow_TS_IJ202_336_multi,5/19/2010 0:00,0
Flow_TS_IJ202_336_multi,5/19/2010 1:00,0
Flow_TS_IJ202_336_multi,5/19/2010 2:00,0
Flow_TS_IJ202_336_multi,5/19/2010 3:00,0
Flow_TS_IJ202_336_multi,5/19/2010 4:00,0
Flow_TS_IJ202_336_multi,5/19/2010 5:00,0
Flow_TS_IJ202_336_multi,5/19/2010 6:00,0
Flow_TS_IJ202_336_multi,5/19/2010 7:00,0
Flow_TS_IJ202_336_multi,5/19/2010 8:00,0
Flow_TS_IJ202_336_multi,5/19/2010 9:00,0
Flow_TS_IJ202_336_multi,5/19/2010 10:00,0
Flow_TS_IJ202_336_multi,5/19/2010 11:00,0
Flow_TS_IJ202_336_multi,5/19/2010 12:00,0
Flow_TS_IJ202_336_multi,5/19/2010 13:00,0
Flow_TS_IJ202_336_multi,5/19/2010 14:00,0
Flow_TS_IJ202_336_multi,5/19/2010 15:00,0
Flow_TS_IJ202_336_multi,5/19/2010 16:00,0
Flow_TS_IJ202_336_multi,5/19/2010 17:00,0
Flow_TS_IJ202_336_multi,5/19/2010 18:00,0
Flow_TS_IJ202_336_multi,5/19/2010 19:00,0
Flow_TS_IJ202_336_multi,5/19/2010 20:00,0
Flow_TS_IJ202_336_multi,5/19/2010 21:00,0
Flow_TS_IJ202_336_multi,5/19/2010 22:00,0
Flow_TS_IJ202_336_multi,5/19/2010 23:00,0
Flow_TS_IJ202_336_multi,5/20/2010 0:00,0
Flow_TS_IJ202_336_multi,5/20/2010 1:00,0
